movieId,title,genres,imdbId,tmdbId,original_title,overview,poster_path,backdrop_path
149011,He Never Died (2015),Comedy|Drama|Horror,tt2386404,279690,He Never Died,Jack is a solitary man with a mysterious past. His strange habits will soon become stranger when his past catches up with him.,/vzqwe4uuINJhbPqvlbVShBnCvHv.jpg,/1BgKTNMhouhOU84TSBViGgbRVKS.jpg
149144,Parasyte: Part 1 (2014),Horror|Sci-Fi,tt3345472,282069,寄生獣,"Humanity is suffering from a series of mysterious murders across the globe, known as the 'Mincemeat murders'. High school student Izumi Shinichi has a parasite living off him, having replaced his right hand, and he might be the discoverer of truth.",/lNzCFguC8wEyJWP89ewQYK8d2nJ.jpg,/nzRwHx6VUtUXpitTmvzMDiLVI28.jpg
149146,Parasyte: Part 2 (2015),Horror|Sci-Fi,tt3345474,282070,寄生獣 完結編,"Humanity is under attack by human-mimicking flesh-eating alien parasites. One parasite bonds with his young high school student host, and he convinces the parasite to help him stop the others.",/qO8zQ9dSADWiwRnR7oCOsPDuOom.jpg,/nzRwHx6VUtUXpitTmvzMDiLVI28.jpg
149330,A Cosmic Christmas (1977),(no genres listed),tt0182015,125464,A Cosmic Christmas,"Three aliens from an unknown planet, who bear a strong resemblance to the Biblical Magi, visit earth to know the true meaning of Christmas. Peter, a young boy, and Lucy, his goose, are the first to encounter them. Unable to find the true meaning of Christmas in town, Peter takes them to his family's house in the woods. While Peter's grandmother tells the aliens about her memories of Christmas, Marvin, one of the town's bullies, steals Lucy. In the chase to rescue Lucy, Marvin falls through the ice in a lake. Peter attempts to rescue him but falls into the lake as well. The townsfolk, who were out searching for the aliens, attempt to save the boys but their human chain isn't long enough to reach them. The three aliens, who had sworn not to interfere with events on earth, decide to help in order to learn the meaning of Christmas.",/HEHGkQM1dIep8JURqfHNYIn2O9.jpg,NA
149334,Nocturnal Animals,Drama|Thriller,tt4550098,340666,Nocturnal Animals,"Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent.",/mdLDgQBD0va09npSQX5Zgo2evXM.jpg,NA
149350,Lumberjack Man (2015),Comedy|Horror,tt3201722,356486,Lumberjack Man,"As the staff of Good Friends Church Camp prepares for a spring break filled with ""Fun Under the Son"", a demon logger rises from his sap boiler to wreak his vengeance and feast on flapjacks soaked in the blood of his victims.",/taXsvq2EpUTcU0QZtKYIYQ86C22.jpg,NA
149352,Daddy's Home (2015),Comedy,tt1528854,274167,Daddy's Home,"The story of a mild-mannered radio executive who strives to become the best stepdad ever to his wife's two children, but complications ensue when their freewheeling, freeloading real father arrives, forcing stepdad to compete for the affection of the kids.",/fB9lALk9zKsMYWvf0bJSkJN219Z.jpg,/umOVzY5wG2vNcZmyTLrZYAYj7yn.jpg
149354,Sisters (2015),Children|Comedy,tt1850457,266294,Sisters,Two disconnected sisters are summoned to clean out their childhood bedrooms before their parents sell their family home.,/hpvHqAiusQtGNDx48dA3z5ejjon.jpg,NA
149380,'Tis the Season for Love (2015),Romance,tt5056034,362886,'Tis the Season for Love,An out-of-work New York City actress returns home to the quaint small town she escaped 10 years before and finds a place far different than the hamlet she left. She suddenly finds performing possibilities and even romance that kind of blow her away.,/cpWLQw59uTsrz27bDyPMrxn0Y.jpg,NA
149406,Kung Fu Panda 3 (2016),Action|Adventure|Animation,tt2267968,140300,Kung Fu Panda 3,"While Po and his father are visiting a secret panda village, an evil spirit threatens all of China, forcing Po to form a ragtag army to fight back.",/oajNi4Su39WAByHI6EONu8G8HYn.jpg,/uDosHOFFWtF5YteBRygHALFqLw2.jpg
149508,Spellbound (2011),Comedy|Romance,tt2132405,92499,오싹한 연애,A magician meets a weird girl and offers her to work together in his magic show. It's only until a year later that he starts to know her personally and develops a feeling towards her despite her own problems.,/5kiUh29bcQe66Mjs98O31vGwlUr.jpg,NA
149566,Unicorn City (2012),Comedy|Romance,tt1734589,102051,Unicorn City,"Voss entices local gamers to create a utopia to impress a potential employer, but paradise is disrupted when his nemesis lays claim to the city and Voss's true love.",/eQlcwDRPk3w5yDnBE9vTr34T1qC.jpg,NA
149590,Standoff (2016),Thriller,tt3703908,344041,Standoff,"A troubled veteran gets a chance at redemption by protecting a girl from an assassin after she witnesses a murder. Holding a shotgun with a single shell, he engages in physical and psychological warfare in a desperate fight for the girl's life.",/adlwQTs3zEo8EL2ta1IZebhoVPE.jpg,NA
149612,Swelter (2014),Action|Drama|Thriller,tt2112277,256687,Swelter,"Ten years after their casino heist, four escaped convicts trace their former partner to a desert town, where he is now a lawman with no memory of his criminal past.",/3DJ8KOT2t8y8FiLn3hrMyPT9MyS.jpg,NA
149830,Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller,tt1374989,58431,Pride and Prejudice and Zombies,"A zombie outbreak has fallen upon the land in this reimagining of Jane Austen's classic tale of the tangled relationships between lovers from different social classes in 19th century England. Feisty heroine Elizabeth Bennet is a master of martial arts and weaponry and the handsome Mr. Darcy is a fierce zombie killer, yet the epitome of upper class prejudice. As the zombie outbreak intensifies, they must swallow their pride and join forces on the blood-soaked battlefield in order to conquer the undead once and for all.",/jsJlOhVHiz1xXr36616EI8tJ4b2.jpg,NA
149902,Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller,tt2504640,302026,Garm Wars: The Last Druid,"In a world where clone soldiers from three military tribes are locked in a perpetual battle of air, land and technology, one clone is separated from the battle and finds herself on the run with a group of unlikely companions.",/cz3tMdY7XPjzhEWH7hdKOn3doJ1.jpg,NA
150254,The Devil's Candy (2015),Horror,tt4935372,354216,The Devil's Candy,A struggling painter is possessed by satanic forces after he and his young family move into their dream home in rural Texas.,/9Yz9DCan4tRfqZgDrCSgzUX1WXV.jpg,NA
150401,Close Range (2015),Action|Crime,tt3511596,325173,Close Range,"A rogue soldier turned outlaw is thrust into a relentless fight with a corrupt sheriff, his obedient deputies, and a dangerous drug cartel in order to protect his sister and her young daughter.",/1mB2uLg9qDzLX6BpJReAFAPyAtv.jpg,NA
150548,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller,tt3845232,370646,NA,NA,NA,NA
150554,The Love Bug (1997),Adventure|Children|Comedy|Fantasy,tt0119571,32643,The Love Bug,"The inimitable VW Beetle is losing all his races and destined for the scrap heap until mechanic Hank takes him over and gives him a new lease of life. Soon, Herbie is winning again, to the fury of his previous owner, who builds a menacing black bug to challenge Herbie to the ultimate race.",/j4NQTMsVEHgqacmxvnenF7HX7GA.jpg,/hgi9EeU50KFhv9pCDmJyx4VLp5G.jpg
150596,Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi,tt4701546,371759,Doctor Who: The Husbands of River Song,"It’s Christmas Day on a remote human colony and the Doctor is hiding from Christmas Carols and Comedy Antlers. But when a crashed spaceship calls upon the Doctor for help, he finds himself recruited into River Song’s squad and hurled into a fast and frantic chase across the galaxy. King Hydroflax is furious, and his giant Robot bodyguard is out-of-control and coming for them all! Will Nardole survive? And when will River Song work out who the Doctor is? All will be revealed on a starliner full of galactic super-villains and a destination the Doctor has been avoiding for a very long time.",/9kFkdqbJYHL7pfGZ5uBw4rCwJjJ.jpg,NA
150604,Moonwalkers (2015),Comedy,tt2718440,272548,Moonwalkers,"What if Apollo 11 never actually made it? What if, in reality, Stanley Kubrick secretly shot the famous images of the moon landing in a studio, working for the US administration? This is the premise of a totally plausible conspiracy theory that takes us to swinging sixties London, where a stubborn CIA agent will never find Kubrick but is forced to team up with a lousy manager of a seedy rock band to develop the biggest con of all time.",/wFIZ1QgnegnfNNM64GA0Sa3JDiK.jpg,NA
150696,Tomorrow (2015),Documentary,tt4449576,371492,Demain,"Climate is changing. Instead of showing all the worst that can happen, this documentary focuses on the people suggesting solutions and their actions.",/h6GBWqZXrZyXwGzY5O4mUc3rAjB.jpg,NA
150993,Anacleto: Agente secreto (2015),Action|Comedy,tt3510480,284514,Anacleto: Agente secreto,"Adolfo, a thirty something security guard, is going through a bad patch. Not only his lifetime girlfriend has just to finished with him to be a guy with no ambition but, moreover, he becomes the target of a series of thugs led by Vázquez, a dangerous criminal who has just escaped from jail. Also he discovers that his father has a double identity. He is not a farmer engaged in the production of cold meat – as Adolfo has believed all his life, but Anacleto, a secret agent who is a bit down and the man who locked Vázquez up in jail thirty years ago. Adolfo will have to leave his comfort zone and work with his father, the person that Adolfo get on worse with in the world to survive the revenge of Vazquez and while, between shootouts and chases, trying to get his girlfriend back.",/fRAlUIsJ0yfcAslfMIZOPm6ftUS.jpg,NA
151311,Wiener-Dog (2016),Comedy,tt4144190,326094,Wiener-Dog,"A dachshund passes from oddball owner to oddball owner, whose radically dysfunctional lives are all impacted by the pooch.",/s7D9c9kSdYbYO3hSvZHVBiUf9gk.jpg,NA
151315,Ride Along 2 (2016),Action|Comedy,tt2869728,323675,Ride Along 2,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.",/2433Vt8xuDnAIDAJTNx6DEtf9Qb.jpg,/3ZX5hvXjMxWJ5joyJxmWJT5nZDo.jpg
151317,Maggie's Plan (2015),Comedy,tt3471098,312669,Maggie's Plan,"Maggie's plan to have a baby on her own with a sperm donor is derailed when she falls in love with John, an older married professor, destroying his volatile marriage to the brilliant and impossible Georgette. But three years later, married to John with one daughter, Maggie is out of love and in a quandary: what do you do when you suspect your man and his ex-wife are actually perfect for each other?",/irz7aLl87kGnwzdHoYs4iObLdFa.jpg,NA
151455,Eddie the Eagle (2016),Comedy,tt1083452,319888,Eddie the Eagle,"The feel-good story of Michael 'Eddie' Edwards, an unlikely but courageous British ski-jumper who never stopped believing in himself—even as an entire nation was counting him out. With the help of a rebellious and charismatic coach, Eddie takes on the establishment and wins the hearts of sports fans around the world by making an improbable and historic showing at the 1988 Calgary Winter Olympics.",/r562gvTRVHnDSvG7MrKHEECSn1V.jpg,NA
151479,The Flash 2 - Revenge of the Trickster (1991),Action|Fantasy|Sci-Fi,tt0101893,222619,The Flash II: Revenge of the Trickster,Every super hero has his nemesis - and this time Flash has that murderous mischief maker the Trickster,/qqyeOrfwCEZiIjxnSUVPJs1QcMM.jpg,/pYWewebeTUu8rp4qWDUjld6GFlm.jpg
151501,Exposed (2016),Drama,tt4019560,331962,Exposed,"After witnessing a miracle, a young Latina woman experiences strange things as a police detective searches for the truth behind his partner's death.",/nM26QosEfgjEegONCiNNrYMBTxD.jpg,NA
151557,Stonewall (2015),Drama,tt3018070,273899,Stonewall,"Kicked out by his parents, a gay teenager leaves small-town Indiana for New York's Greenwich Village, where growing discrimination against the gay community leads to riots on June 28, 1969.",/2qMj0FPl7btkWoNW3NDORGBnHd4.jpg,NA
151559,Frankenstein (2015),Horror|Thriller,tt4086032,337029,Frankenstein,"After he is artificially created, then left for dead by a husband-and-wife team of eccentric scientists, Adam is confronted with nothing but aggression and violence from the world around him. This perfect creation-turned disfigured monster must come to grips with the horrific nature of humanity.",/kzTvgsGFd7zpGbwDsA4p8Nkdzj9.jpg,NA
151653,Welcome to Happiness (2015),Comedy|Drama|Fantasy,tt3564794,340255,Welcome to Happiness,"There's a magical door in Woody's closet that allows those who go through it to erase mistakes from their past. When he finds out where it goes, his life will be changed forever.",/nIIUpF9EaSGsrXyuPBGxifSCgNe.jpg,NA
151687,Risen (2016),Children|Drama,tt3231054,335778,Risen,"Clavius, a powerful Roman military tribune, and his aide, Lucius, are tasked with solving the mystery of what happened to Jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen Messiah and prevent an uprising in Jerusalem.",/6hGh4z503k8wA8mLlmvwhTSGja.jpg,NA
